symbol,shortName,sector,industry,marketCap,currentPrice,trailingPE,priceToBook,returnOnEquity,debtToEquity,earningsGrowth,revenueGrowth,profitMargins,dividendYield,status,error
ICICIBANK.NS,ICICI BANK LTD.,Financial Services,Banks - Regional,10193227218944.0,1421.0,18.292997,2.6792262,0.16073999,,0.139,0.114,0.27531,0.82,ok,
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,1518757609472.0,3072.8,43.75338,36.411034,,4.066,0.231,0.181,0.55504,0.81,ok,
ICICIPRULI.NS,ICICI PRU LIFE INS CO LTD,Financial Services,Insurance - Life,726398468096.0,501.05,43.15676,5.327202,0.12579,19.037,0.619,-0.831,0.025510002,0.33,ok,
ICICIGI.NS,ICICI LOMBARD GIC LIMITED,Financial Services,Insurance - Diversified,818702450688.0,1639.0,33.85664,4.7999625,0.1463,,-0.46,0.109,0.08764,0.84,ok,
ICIL.NS,INDO COUNT INDUSTRIES LTD,Consumer Cyclical,Textile Manufacturing,84489977856.0,426.6,66.55226,3.5872254,0.054640003,56.992,0.593,0.034,0.03059,0.36,ok,
ICRA.NS,ICRA LIMITED,Financial Services,Financial Data & Stock Exchanges,49014882304.0,5092.4,25.170027,4.150742,,,0.322,0.041,0.30583,1.35,ok,
IDBI.NS,IDBI BANK LIMITED,Financial Services,Banks - Regional,905567338496.0,84.22,9.713956,1.2818874,0.13874,,,,0.48589,2.43,ok,
IDEA.NS,VODAFONE IDEA LIMITED,Communication Services,Telecom Services,1379206823936.0,12.73,3.9657319,-3.8540719,,,,0.032,0.77143997,,ok,
IDEAFORGE.NS,IDEAFORGE TECHNO LTD,Technology,Computer Hardware,45303873536.0,911.65,,6.6545258,-0.028199999,13.974,,5.944,-0.07531,,ok,
IDFCFIRSTB.NS,IDFC FIRST BANK LIMITED,Financial Services,Banks - Regional,729527615488.0,84.62,32.671818,1.5532022,,,-0.236,-0.011,0.32775003,0.29,ok,
IFBAGRO.NS,IFB AGRO INDUSTRIES LTD,Consumer Defensive,Beverages - Wineries & Distilleries,9121224704.0,973.75,15.2841,1.3547034,,11.115,0.185,0.358,0.03952,,ok,
IEX.NS,INDIAN ENERGY EXC LTD,Financial Services,Capital Markets,113030062080.0,127.1,22.337433,8.336066,,0.818,0.116,0.101,0.66222,3.1,ok,
IFBIND.NS,IFB INDUSTRIES LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",56904597504.0,1404.4,39.61636,5.7198715,0.15630999,15.671,1.261,0.123,0.02555,,ok,
IFCI.NS,IFCI LTD,Financial Services,Credit Services,199325384704.0,73.98,108.79412,2.1868813,,,,,0.0,,ok,
IFGLEXPOR.NS,IFGL REFRACTORIES LIMITED,Basic Materials,Building Materials,16369055744.0,227.1,47.3125,1.3932174,0.03041,17.764,0.694,0.077,0.01832,0.95,ok,
IGARASHI.NS,IGARASHI MOTORS INDIA LTD,Consumer Cyclical,Auto Parts,14640618496.0,465.15,112.084335,3.1375208,,31.472,1.696,0.23,0.01798,0.26,ok,
IGCL.NS,INDOGULF CROPSCIENCES LTD,Basic Materials,Agricultural Inputs,4627364352.0,73.19,10.89137,0.80444485,0.10897,39.864,0.186,0.195,0.056209996,,ok,
IGIL.NS,INTL GEMOLOGICAL INST LTD,Basic Materials,Other Precious Metals & Mining,153762414592.0,355.8,30.0,10.33341,,9.594,0.31,0.232,0.44739,1.37,ok,
IGL.NS,INDRAPRASTHA GAS LTD,Utilities,Utilities - Regulated Gas,212716240896.0,151.94,13.725385,1.8475419,0.13926,0.848,-0.252,0.054,0.09585,3.08,ok,
IGPL.NS,I G PETROCHEMICALS LTD,Basic Materials,Chemicals,15178781696.0,492.9,704.1429,1.1387895,,27.136,,0.328,0.03946,0.99,ok,
IIFLCAPS.NS,IIFL CAPITAL SERVICES LTD,Financial Services,Capital Markets,105192595456.0,334.15,19.31503,3.3890827,,59.292,0.05,0.033,0.24520001,0.89,ok,
IIFL.NS,IIFL FINANCE LIMITED,Financial Services,Credit Services,260170891264.0,611.75,12.487242,1.8690518,,447.421,1.893,0.318,0.24174,0.66,ok,
IITL.NS,INDUSTRIAL INV TRUST LTD,Financial Services,Credit Services,3266238208.0,144.86,,0.75837773,,0.526,0.49,0.729,0.0,,ok,
IKIO.NS,IKIO TECHNOLOGIES LIMITED,Technology,Electronic Components,15769127936.0,204.05,41.813522,2.6189132,0.07095,11.438,,0.473,0.063540004,,ok,
IL&FSENGG.NS,IL&FS ENG AND CONS CO LTD,Industrials,Engineering & Construction,4833123328.0,36.86,368.6,-0.15151453,,,0.374,-0.708,0.00708,,ok,
IKS.NS,INVENTURUS KNOWLEDGE SO L,Healthcare,Health Information Services,291496525824.0,1737.7,41.070667,10.382945,0.31441,26.873,0.394,0.185,0.22591999,,ok,
IL&FSTRANS.NS,IL&FS TRANS NET LTD,Industrials,Infrastructure Operations,677657664.0,2.06,,-0.004560377,,385.701,0.033,0.76,0.0,,ok,
IMAGICAA.NS,IMAGICAAWORLD ENT LTD,Communication Services,Entertainment,29504014336.0,52.14,5214.0,1.6502088,0.00051,27.313,-0.972,-0.027,0.0017,,ok,
IMFA.NS,INDIAN METALS & FERRO,Basic Materials,Other Industrial Metals & Mining,79431229440.0,1472.2,18.464817,2.922928,,35.121,1.084,0.497,0.16670999,0.83,ok,
IMPAL.NS,IND MOTOR PART & ACC LTD,Consumer Cyclical,Auto Parts,13699295232.0,1097.7,13.999489,0.5935133,,,,,0.10674,2.94,ok,
IMPEXFERRO.NS,IMPEX FERRO TECH LIMITED,Basic Materials,Other Industrial Metals & Mining,283239040.0,3.17,,-0.08440055,,,,,0.0,,ok,
INA.NS,INSOLATION ENERGY LIMITED,Technology,Solar,24372883456.0,110.56,12.149449,3.0279624,0.28151,109.826,0.654,1.001,0.0933,,ok,
INDBANK.NS,INDBANK MERCH BANK,Financial Services,Capital Markets,1462705408.0,32.96,19.975758,1.5005008,,,0.111,0.042,0.29205,,ok,
INCREDIBLE.NS,INCREDIBLE INDUSTRIES LTD,Basic Materials,Steel,1520289536.0,32.51,12.799212,0.9171439,0.07617,21.824,-0.226,-0.045,0.013710001,,ok,
INDGN.NS,INDEGENE LIMITED,Healthcare,Health Information Services,133361106944.0,554.45,33.36041,4.2555075,,5.043,-0.002,0.397,0.10515001,0.41,ok,
INDHOTEL.NS,THE INDIAN HOTELS CO. LTD,Consumer Cyclical,Lodging,1040528900096.0,731.0,48.442677,7.9719944,,18.987,0.208,0.151,0.20868999,0.44,ok,
INDIACEM.NS,THE INDIA CEMENTS LIMITED,Basic Materials,Building Materials,185078120448.0,398.15,133.16054,1.2187096,,12.888,,-0.005,0.020650001,,ok,
INDIAGLYCO.NS,INDIA GLYCOLS LTD,Basic Materials,Chemicals,76651806720.0,1143.6,24.904182,2.6136262,0.112849995,57.645,0.357,0.131,0.069520004,1.09,ok,
INDIAMART.NS,INDIAMART INTERMESH LTD,Communication Services,Internet Content & Information,1055504400384.0,1755.0,21.446901,4.7546673,0.23146,0.974,0.122,0.114,0.30618998,1.7,ok,
INDIANHUME.NS,INDIAN HUME PIPE CO. LTD.,Industrials,Engineering & Construction,20656521216.0,392.1,14.630598,1.3916099,0.09864,28.091,-0.954,-0.104,0.10808,0.52,ok,
INDIANCARD.NS,INDIAN CARD CLOTHING CO.,Consumer Cyclical,Textile Manufacturing,1306987008.0,219.99,35.198402,0.381071,0.01092,0.926,,0.099,0.08851,,ok,
INDIANB.NS,INDIAN BANK,Financial Services,Banks - Regional,1198124433408.0,889.5,9.373024,1.4279683,0.16171,,0.475,0.103,0.36413,2.08,ok,
INDIASHLTR.NS,INDIA SHELTER FIN CORP L,Financial Services,Mortgage Finance,75316469760.0,691.9,15.385813,2.3529372,0.17036,195.303,0.272,0.28,0.48161998,1.36,ok,
INDIQUBE.NS,INDIQUBE SPACES LIMITED,Real Estate,Real Estate Services,38710767616.0,182.6,,7.5202837,-0.41569,1011.578,,0.352,-0.0733,,ok,
INDIGOPNTS.NS,INDIGO PAINTS LIMITED,Basic Materials,Specialty Chemicals,53484417024.0,1120.5,36.907112,4.627622,0.13514,1.831,0.013,0.097,0.10326,0.31,ok,
INDIGO.NS,INTERGLOBE AVIATION LTD,Industrials,Airlines,2062092992512.0,5333.0,,29.576513,,866.462,-0.775,0.062,0.03793,0.24,ok,
INDNIPPON.NS,INDIA NIPPON ELECT  LTD,Consumer Cyclical,Auto Parts,26376581120.0,1166.0,23.747456,3.211449,0.14508,,,,0.104040004,1.34,ok,
INDOAMIN.NS,INDO AMINES LIMITED,Basic Materials,Chemicals,9488646144.0,130.72,12.114922,2.5027282,0.22301,78.948,0.874,0.113,0.0684,0.38,ok,
INDOBORAX.NS,INDO BORAX & CHEMICAL LTD,Basic Materials,Chemicals,12848835584.0,400.4,25.55201,3.323704,0.13925,0.37,0.419,0.252,0.23332001,2.44,ok,
INDOCO.NS,INDOCO REMEDIES LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,20437673984.0,221.73,671.90906,1.9877185,,116.912,,0.068,0.00301,0.09,ok,
INDOFARM.NS,INDO FARM EQUIPMENT LTD,Industrials,Farm & Heavy Construction Machinery,7638763008.0,158.97,30.988304,1.3760182,0.0454,26.874,-0.355,0.031,0.05612,,ok,
INDOMIM.NS,INDO-MIM LIMITED,Industrials,Metal Fabrication,428887998464.0,867.35,71.03603,20.042286,0.21260999,,,,0.12725,,ok,
INDORAMA.NS,INDO RAMA SYNTHETICS LTD,Consumer Cyclical,Textile Manufacturing,15523177472.0,59.45,9.635332,2.985187,,219.556,0.208,-0.283,0.0355,,ok,
INDOSTAR.NS,INDOSTAR CAPITAL FIN LTD,Financial Services,Credit Services,37085446144.0,229.5,,0.9802121,,144.787,-0.979,,0.0,,ok,
INDOTECH.NS,INDO TECH TRANSFORM LTD.,Industrials,Electrical Equipment & Parts,40277413888.0,3792.6,41.376827,30.302013,0.28350002,1.391,0.14,0.158,0.11862001,,ok,
INDOTHAI.NS,INDO THAI SEC LTD,Financial Services,Capital Markets,12809084928.0,99.59,18.44259,4.5026674,,8.366,0.286,0.431,0.63748,0.18,ok,
INDOWIND.NS,INDOWIND ENERGY LTD,Utilities,Utilities - Renewable,1445799424.0,8.98,Infinity,0.47367862,2.0000001e-05,3.094,,-0.341,1.0000001e-05,,ok,
INDOUS.NS,INDO US BIOTECH LTD,Basic Materials,Agricultural Inputs,1637245824.0,81.65,12.48471,1.7753087,0.15344,40.024,-0.465,-0.22,0.11882,,ok,
INDPRUD.NS,INDUSTRIAL & PRU INV CO L,,,,6350.0,,1.2520844,0.07705,,0.072,-0.2,9.68261,,ok,
INDRAMEDCO.NS,INDRAPRASTHA MEDICAL CORP,Healthcare,Medical Care Facilities,34895327232.0,380.65,18.985039,4.711948,0.27466,4.979,0.017,0.093,0.123859994,1.22,ok,
INDSWFTLAB.NS,IND SWIFT LABORATORIES LT,Healthcare,Drug Manufacturers - Specialty & Generic,19862890496.0,228.41,47.985294,1.377898,0.032390002,1.481,-0.939,-0.666,0.06458,,ok,
INDTERRAIN.NS,IND TERRAIN FASHIONS LTD,Consumer Cyclical,Apparel Retail,1606155648.0,31.7,,0.86178774,,55.334,,0.188,0.00115,,ok,
INDUSINDBK.NS,INDUSIND BANK LIMITED,Financial Services,Banks - Regional,796273672192.0,1022.0,60.223927,1.210625,,,0.717,0.01,0.076469995,0.15,ok,
INDUSTOWER.NS,INDUS TOWERS LIMITED,Communication Services,Telecom Services,1017960136704.0,386.0,14.22255,2.4598365,0.18912001,51.79,0.007,0.046,0.21776,3.65,ok,
INFOMEDIA.NS,INFOMEDIA PRESS LIMITED,Financial Services,Shell Companies,266531056.0,5.31,,-0.41474652,,,,,0.0,,ok,
INFOBEAN.NS,INFOBEANS TECHNO. LTD.,Technology,Software - Application,16273672192.0,167.84,19.159817,3.9351025,,3.547,-0.073,0.366,0.15322,0.3,ok,
INFY.NS,INFOSYS LIMITED,Technology,Information Technology Services,4759299817472.0,1175.1,15.259056,5.1902313,0.32,9.541,0.012,0.029,0.16370001,4.29,ok,
INGERRAND.NS,INGERSOLL-RAND INDIA LTD,Industrials,Specialty Industrial Machinery,136449523712.0,4322.4,53.28402,22.16104,0.41799,1.468,-0.042,-0.037,0.18388,1.73,ok,
INNOVACAP.NS,INNOVA CAPTAB LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,54048944128.0,944.5,38.30089,4.9550138,0.13746999,31.508,0.288,0.423,0.08645,0.42,ok,
INNOVANA.NS,INNOVANA THINKLABS LTD,Technology,Software - Application,6817800192.0,330.0,18.560179,4.0515156,0.14918,20.735,-0.742,0.226,0.28829,,ok,
INNOVISION.NS,INNOVISION LIMITED,Industrials,Staffing & Employment Services,6782025728.0,284.8,16.972586,5.260047,0.19331,42.508,0.082,0.063,0.03765,,ok,
INOXINDIA.NS,INOX INDIA LIMITED,Industrials,Specialty Industrial Machinery,177415421952.0,1954.7,69.587036,15.874575,,7.251,-0.05,0.092,0.15748,0.1,ok,
INOXGREEN.NS,INOX GREEN ENERGY SER LTD,Utilities,Utilities - Renewable,72039710720.0,179.43,65.010864,4.113951,0.05658,5.147,3.985,0.004,0.36436,,ok,
INOXWIND.NS,INOX WIND LIMITED,Industrials,Specialty Industrial Machinery,134802546688.0,78.0,29.657793,1.8282392,0.067540005,20.631,-0.512,-0.024,0.09211001,,ok,
INSPIRISYS.NS,INSPIRISYS SOLUTIONS LTD,Technology,Information Technology Services,3963271936.0,100.04,10.197757,3.9549317,0.48961,82.297,-0.285,0.178,0.08611,,ok,
INSECTICID.NS,INSECTICIDES (I) LTD,Basic Materials,Agricultural Inputs,18846668800.0,647.7,13.52192,1.5442865,0.12096,12.869,-0.157,0.211,0.06488,0.61,ok,
INTELLECT.NS,INTELLECT DESIGN ARENA,Technology,Software - Application,100501594112.0,721.35,29.063255,3.1568787,,4.961,0.08,0.204,0.11095,0.54,ok,
INTENTECH.NS,INTENSE TECHNOLOGIES LTD,Technology,Software - Infrastructure,1947686144.0,83.39,,1.5729808,-0.1175,0.125,,-0.204,-0.1248,1.2,ok,
INTERARCH.NS,INTERARCH BLDNG SOLTN LTD,Industrials,Engineering & Construction,29733142528.0,1772.8,22.212757,3.3750136,0.16479999,1.99,-0.048,0.087,0.070879996,0.68,ok,
INTLCONV.NS,INTL CONVEYORS LIMITED,Industrials,Specialty Industrial Machinery,4773369856.0,74.84,6.9683423,1.1249229,0.17397,17.291,-0.694,0.777,0.32084,1.0,ok,
INVENTURE.NS,INVENTURE GRO & SEC LTD,Financial Services,Capital Markets,945000000.0,0.9,22.5,0.34155598,,13.28,-0.131,-0.098,0.08238,,ok,
INVPRECQ.NS,INVESTMENT & PREC CAST L,,,,1133.4,,11.045707,0.12133,69.767,0.989,0.204,0.06241,,ok,
IOB.NS,INDIAN OVERSEAS BANK,Financial Services,Banks - Regional,659730726912.0,34.26,11.306931,1.6963755,0.16525999,,0.456,0.481,0.36560002,,ok,
IOC.NS,INDIAN OIL CORP LTD,Energy,Oil & Gas Refining & Marketing,2024703262720.0,143.38,5.9223466,0.899374,,58.446,,0.385,0.0392,5.78,ok,
IOLCP.NS,IOL CHEM AND PHARMA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,49268596736.0,167.85,35.865387,2.7409902,0.07896,7.529,0.692,0.174,0.05935,0.61,ok,
IPCALAB.NS,IPCA LABORATORIES LTD,Healthcare,Drug Manufacturers - Specialty & Generic,440379801600.0,1735.8,38.642033,5.4611874,0.13217,8.492,3.41,0.063,0.11829001,0.35,ok,
IONEXCHANG.NS,ION EXCHANGE (INDIA) LTD,Industrials,Pollution & Treatment Controls,45680955392.0,371.6,30.91514,3.2903593,,35.976,-0.916,0.211,0.03247,0.32,ok,
IRCON.NS,IRCON INTERNATIONAL LTD,Industrials,Engineering & Construction,123442683904.0,131.25,20.734598,1.8568822,0.09084,85.833,-0.091,-0.065,0.06565,1.67,ok,
IRB.NS,IRB INFRA DEV LTD.,Industrials,Infrastructure Operations,237695041536.0,19.68,25.23077,1.1132481,,95.6,0.513,-0.089,0.15478,1.0,ok,
IRCTC.NS,INDIAN RAIL TOUR CORP LTD,Consumer Cyclical,Travel Services,415960006656.0,519.95,29.813646,9.65427,0.34959,1.874,-0.089,0.151,0.26721,1.83,ok,
IPL.NS,INDIA PESTICIDES LIMITED,Basic Materials,Agricultural Inputs,16732104704.0,145.29,13.970192,1.657086,,10.912,-0.349,-0.085,0.10413,0.52,ok,
IRFC.NS,INDIAN RAILWAY FIN CORP L,Financial Services,Credit Services,1159829913600.0,88.75,16.077898,2.0419667,,773.347,0.104,0.103,0.97271,3.25,ok,
IREDA.NS,INDIAN RENEWABLE ENERGY,Financial Services,Credit Services,336545939456.0,119.8,17.041252,2.441311,,565.671,0.371,0.237,0.45951,0.99,ok,
IRIS.NS,IRIS REGTECH SOLUTION LTD,Technology,Software - Application,5295295488.0,257.45,4.7552643,2.6380236,0.102299996,0.827,0.471,0.13,0.98444,,ok,
IRISDOREME.NS,IRIS CLOTHINGS LIMITED,Consumer Cyclical,Apparel Manufacturing,9305387008.0,54.52,64.141174,7.2770953,,24.205,0.526,0.263,0.08756,,ok,
ISGEC.NS,ISGEC HEAVY ENG LTD,Industrials,Specialty Industrial Machinery,59904495616.0,814.7,55.80137,2.1888652,0.05371,32.93,0.03,0.174,0.01604,0.61,ok,
ISHANCH.NS,ISHAN DYES N CHEMICALS L,Basic Materials,Chemicals,1353805824.0,49.54,,0.9117512,-0.057789996,63.522,,0.898,-0.09675,,ok,
ISFT.NS,INTRASOFT TECH. LTD,Consumer Cyclical,Internet Retail,1270679680.0,77.9,9.725344,0.47731382,0.05367,6.493,0.339,0.046,0.02485,,ok,
IRMENERGY.NS,IRM ENERGY LIMITED,Utilities,Utilities - Regulated Gas,12081809408.0,294.25,22.68697,1.2102579,0.054619998,7.333,1.905,0.044,0.049889997,0.51,ok,
ITC.NS,ITC LTD,Consumer Defensive,Tobacco,3584681050112.0,286.1,18.061869,4.9439254,,3.293,-0.162,-0.111,0.25937998,5.6,ok,
ITCHOTELS.NS,ITC HOTELS LIMITED,Consumer Cyclical,Resorts & Casinos,355459891200.0,170.65,41.021633,3.0491183,,0.634,0.354,0.148,0.20283002,0.58,ok,
ITDC.NS,INDIA TOUR. DEV. CO. LTD.,Consumer Cyclical,Lodging,60188676096.0,701.75,72.87123,14.237746,0.21701999,0.155,0.127,-0.222,0.15517001,0.41,ok,
ITI.NS,ITI LTD,Technology,Communication Equipment,271909388288.0,282.4,92.89474,14.259025,0.1659,40.144,,-0.4,0.1341,,ok,
IVALUE.NS,IVALUE INFOSOLUTIONS LTD,Technology,Information Technology Services,14965993472.0,273.95,14.471739,2.6354272,,12.223,0.523,-0.211,0.1029,,ok,
IVC.NS,IL&FS INVESTMENT MANAGERS,Financial Services,Financial Conglomerates,2571928064.0,8.19,13.426229,1.3600132,0.021879999,,-0.819,2.204,0.05896,9.64,ok,
IVP.NS,IVP LIMITED,Basic Materials,Specialty Chemicals,1742143872.0,168.71,9.326147,1.1090077,0.12604,41.613,1.313,0.102,0.03142,0.95,ok,
IXIGO.NS,LE TRAVENUES TECHNOLOGY L,Consumer Cyclical,Travel Services,77734051840.0,176.25,102.47093,3.8231273,,2.15,0.703,0.227,0.06626,,ok,
IWP.NS,INDIAN WOOD PRODUCTS CO L,,,,33.44,,0.574373,0.012619999,18.586,-0.853,0.258,0.019960001,,ok,
IZMO.NS,IZMO LIMITED,Technology,Software - Application,14726915072.0,984.25,30.8349,3.6010375,0.12384,4.055,1.511,0.823,0.16695,,ok,
J&KBANK.NS,J & K BANK LTD.,Financial Services,Banks - Regional,175352299520.0,159.24,7.615495,1.0630245,0.14609,,,,0.34216,1.34,ok,
JAGRAN.NS,JAGRAN PRAKASHAN LIMITED,Communication Services,Publishing,13812339712.0,63.46,7.0199113,0.6854686,0.08794,5.156,,-0.019,0.10498,11.15,ok,
JAGSNPHARM.NS,JAGSONPAL PHARMACEUTICALS,Healthcare,Drug Manufacturers - Specialty & Generic,15243553792.0,231.21,34.457527,5.8684235,,2.956,0.222,0.088,0.15476,1.68,ok,
JAICORPLTD.NS,JAI CORP LIMITED,Basic Materials,Specialty Chemicals,18206887936.0,103.74,10.73913,1.2122415,0.11554,0.033,-0.108,0.026,0.25399,0.48,ok,
JAIBALAJI.NS,JAI BALAJI INDUSTRIES LTD,Basic Materials,Steel,59852820480.0,65.61,46.204227,2.7002223,0.059310004,18.455,-0.717,0.098,0.02247,,ok,
JAINREC.NS,JAIN RESOURCE RECYCLING L,Basic Materials,Other Industrial Metals & Mining,106424467456.0,308.4,29.54023,6.9694915,,81.887,0.197,0.759,0.03126,,ok,
JAIPURKURT.NS,NANDANI CREATION LIMITED,Consumer Cyclical,Apparel Manufacturing,476075104.0,27.58,27.30693,0.80438656,0.03352,57.634,0.1,0.53,0.01762,,ok,
JAMNAAUTO.NS,JAMNA AUTO IND LTD,Consumer Cyclical,Auto Parts,57877843968.0,144.7,24.948275,5.026574,0.21584,13.054,0.734,0.317,0.08844,1.46,ok,
JARO.NS,JARO INS OF TEC MG N RE L,Consumer Defensive,Education & Training Services,10204292096.0,458.2,18.490719,2.7560737,0.19894,2.159,0.173,-0.018,0.19320999,1.32,ok,
JASH.NS,JASH ENGINEERING LIMITED,Industrials,Specialty Industrial Machinery,31333040128.0,498.1,41.47377,6.038015,0.15712,19.563,0.569,-0.033,0.10348,0.37,ok,
JAYAGROGN.NS,JAYANT AGRO ORGANICS LTD,Basic Materials,Specialty Chemicals,6620999680.0,220.7,13.144728,1.0861274,,20.447,0.242,0.185,0.021470001,1.56,ok,
JAYBARMARU.NS,JAY BHARAT MARUTI LTD,Consumer Cyclical,Auto Parts,15081391104.0,139.32,10.7916355,2.167258,,76.31,-0.062,0.126,0.05274,0.48,ok,
JAYKAY.NS,JAYKAY ENTERPRISES LTD,Industrials,Specialty Business Services,19393230848.0,148.85,8.818129,1.8579311,,,0.497,0.126,0.28791,,ok,
JAYNECOIND.NS,JAYASWAL NECO INDUSTR LTD,Basic Materials,Steel,89691111424.0,92.37,15.898452,3.1565459,,74.729,1.085,0.277,0.07432,,ok,
JAYSREETEA.NS,JAYSHREE TEA & INDUSTRIES,Consumer Defensive,Farm Products,2512918784.0,87.02,,0.6343675,-0.061479997,105.877,,0.096,-0.02693,0.57,ok,
JBMA.NS,JBM AUTO LIMITED,Consumer Cyclical,Auto Parts,153402015744.0,648.65,68.49525,13.435727,,190.282,0.147,0.15,0.03571,0.13,ok,
JETFREIGHT.NS,JET FREIGHT LOGISTICS LTD,Industrials,Integrated Freight & Logistics,1069607168.0,23.05,15.680271,1.5104848,0.100710005,104.6,8.093,0.114,0.015319999,,ok,
JGCHEM.NS,J.G.CHEMICALS LIMITED,Basic Materials,Other Industrial Metals & Mining,21662056448.0,552.8,32.846107,4.132837,0.13518,1.192,0.187,0.276,0.06771,0.2,ok,
JHS.NS,JHS SVEND. LAB. LTD,Consumer Defensive,Household & Personal Products,684387136.0,7.83,,0.39181346,-0.01107,8.503,,0.392,-0.01828,,ok,
JINDALSAW.NS,JINDAL SAW LIMITED,Basic Materials,Steel,173050363904.0,271.4,26.529816,1.375368,,38.19,-0.754,0.09,0.03578,0.75,ok,
JINDALPHOT.NS,JINDAL PHOTO LIMITED,Financial Services,Asset Management,10946206720.0,1063.0,,1.0672594,,,-0.995,-0.964,0.0,,ok,
JINDALPOLY.NS,JINDAL POLY FILMS LIMITED,Consumer Cyclical,Packaging & Containers,27147575296.0,620.0,,0.66511333,,84.483,,-0.729,-0.06955,0.93,ok,
JINDALSTEL.NS,JINDAL STEEL LIMITED,Basic Materials,Steel,1125157175296.0,1103.0,41.403904,2.204492,,43.613,-0.435,0.259,0.04818,0.18,ok,
JINDRILL.NS,JINDAL DRILLING IND. LTD,Energy,Oil & Gas Equipment & Services,18433431552.0,636.05,8.756195,1.0125992,0.12358,5.119,-0.366,0.073,0.21132,0.16,ok,
JISLDVREQS.NS,JAIN DVR EQUITY SHARES,Industrials,Conglomerates,17215485952.0,23.47,,0.29443496,-0.0068,71.789,,0.043,-0.00385,,ok,
JINDWORLD.NS,JINDAL WORLDWIDE LTD,Consumer Cyclical,Textile Manufacturing,39031296000.0,38.93,45.8,4.547897,,64.866,0.858,0.061,0.0366,,ok,
JIOFIN.NS,JIO FIN SERVICES LTD,Financial Services,Asset Management,1695686721536.0,256.8,79.99999,1.2145518,,16.286,1.557,2.082,0.55006003,0.23,ok,
JISLJALEQS.NS,JAIN IRRIGATION SYSTEMS,Industrials,Conglomerates,22672801792.0,30.91,,0.38777098,-0.0068,71.789,,0.043,-0.00385,,ok,
JKCEMENT.NS,JK CEMENT LIMITED,Basic Materials,Building Materials,415664537600.0,5379.5,43.9861,5.9066315,,87.522,-0.173,0.28,0.06559,0.37,ok,
JITFINFRA.NS,JITF INFRALOGISTICS LTD,Industrials,Engineering & Construction,8570900992.0,333.45,,-1.6710016,,,,0.141,-0.01714,,ok,
JKIL.NS,JKUMAR INFR.LTD.,Industrials,Engineering & Construction,37749518336.0,498.9,9.727042,1.1138049,,18.443,-0.056,0.032,0.06613,0.81,ok,
JKIPL.NS,JINKUSHAL INDUSTRIES LTD,Industrials,Farm & Heavy Construction Machinery,3857409024.0,100.49,31.901587,1.9875394,0.086330004,49.72,6.611,1.46,0.033800002,,ok,
JKPAPER.NS,JK PAPER LIMITED,Basic Materials,Paper & Paper Products,70179430400.0,387.05,22.142448,1.2719564,,44.544,0.602,0.127,0.043390002,1.3,ok,
JLHL.NS,JUPITER LIFE LINE HOSP L,Healthcare,Medical Care Facilities,104971206656.0,320.2,56.07706,1.3596545,,37.837,-0.145,0.182,0.12043,0.06,ok,
JKLAKSHMI.NS,JK LAKSHMI CEMENT LTD,Basic Materials,Building Materials,70141599744.0,565.0,17.023201,1.8051522,,66.59,-0.281,0.103,0.053460002,1.14,ok,
JKTYRE.NS,JK TYRE & INDUSTRIES LTD,Consumer Cyclical,Auto Parts,113845526528.0,394.9,14.497063,1.8783832,0.14051,80.551,0.597,0.124,0.04754,0.97,ok,
JMA.NS,JULLUNDUR MOT AGENCY LTD,Consumer Cyclical,Auto Parts,2019377664.0,88.41,6.7955422,0.78620213,,,0.31,0.195,0.04933,2.24,ok,
JNKINDIA.NS,JNK INDIA LIMITED,Industrials,Specialty Industrial Machinery,22549428224.0,403.0,34.831463,3.9693484,0.12089,15.97,1.467,0.769,0.07934,0.07,ok,
JMFINANCIL.NS,JM FINANCIAL LIMITED,Financial Services,Capital Markets,121974112256.0,127.46,11.736649,1.1437956,,102.435,-0.357,-0.103,0.30868,1.35,ok,
JOCIL.NS,JOCIL LIMITED,Basic Materials,Specialty Chemicals,1305529088.0,147.0,15.721925,0.612694,,,-0.02,-0.06,0.00804,2.34,ok,
JSL.NS,JINDAL STAINLESS LIMITED,Basic Materials,Steel,605314744320.0,734.65,18.674377,13.448479,,37.523,0.077,0.105,0.07379,0.41,ok,
JSFB.NS,JANA SMALL FIN BANK LTD,Financial Services,Banks - Regional,58079539200.0,549.4,15.278088,1.2939786,,,0.523,0.251,0.12906,,ok,
JPPOWER.NS,JAIPRAKASH POWER VEN. LTD,Utilities,Utilities - Independent Power Producers,122951057408.0,17.94,26.0,1.3773513,,26.634,0.686,0.122,0.111420006,,ok,
JPOLYINVST.NS,JIND POL INV & FIN CO LTD,Financial Services,Asset Management,11207818240.0,1066.2,1.307002,0.6982803,0.54803,1.462,-0.472,5.041,0.82725996,,ok,
JSWCEMENT.NS,JSW CEMENT LIMITED,Basic Materials,Building Materials,181337817088.0,134.29,,2.749703,-0.17950001,68.39,9.851,0.131,-0.11356,0.38,ok,
JSWDULUX.NS,JSW DULUX LIMITED,,,137153757184.0,3011.7,6.946604,5.5944614,,,,,,,ok,
